"teamMemberCount","femaleTeamMembersPercent","teamLeadGender","teamDistribution","teamMemberResponseCount","meetingHoursTotal","meetingHoursAverage","meetingHoursStandardDeviation","inPersonMeetingHoursTotal","inPersonMeetingHoursAverage","inPersonMeetingHoursStandardDeviation","nonCodingDeliverablesHoursTotal","nonCodingDeliverablesHoursAverage","nonCodingDeliverablesHoursStandardDeviation","codingDeliverablesHoursTotal","codingDeliverablesHoursAverage","codingDeliverablesHoursStandardDeviation","helpHoursTotal","helpHoursAverage","helpHoursStandardDeviation","averageResponsesByWeek","standardDeviationResponsesByWeek","averageMeetingHoursTotalByWeek","standardDeviationMeetingHoursTotalByWeek","averageMeetingHoursAverageByWeek","standardDeviationMeetingHoursAverageByWeek","averageInPersonMeetingHoursTotalByWeek","standardDeviationInPersonMeetingHoursTotalByWeek","averageInPersonMeetingHoursAverageByWeek","standardDeviationInPersonMeetingHoursAverageByWeek","averageNonCodingDeliverablesHoursTotalByWeek","standardDeviationNonCodingDeliverablesHoursTotalByWeek","averageNonCodingDeliverablesHoursAverageByWeek","standardDeviationNonCodingDeliverablesHoursAverageByWeek","averageCodingDeliverablesHoursTotalByWeek","standardDeviationCodingDeliverablesHoursTotalByWeek","averageCodingDeliverablesHoursAverageByWeek","standardDeviationCodingDeliverablesHoursAverageByWeek","averageHelpHoursTotalByWeek","standardDeviationHelpHoursTotalByWeek","averageHelpHoursAverageByWeek","standardDeviationHelpHoursAverageByWeek","averageResponsesByStudent","standardDeviationResponsesByStudent","averageMeetingHoursTotalByStudent","standardDeviationMeetingHoursTotalByStudent","averageMeetingHoursAverageByStudent","standardDeviationMeetingHoursAverageByStudent","averageInPersonMeetingHoursTotalByStudent","standardDeviationInPersonMeetingHoursTotalByStudent","averageInPersonMeetingHoursAverageByStudent","standardDeviationInPersonMeetingHoursAverageByStudent","averageNonCodingDeliverablesHoursTotalByStudent","standardDeviationNonCodingDeliverablesHoursTotalByStudent","averageNonCodingDeliverablesHoursAverageByStudent","standardDeviationNonCodingDeliverablesHoursAverageByStudent","averageCodingDeliverablesHoursTotalByStudent","standardDeviationCodingDeliverablesHoursTotalByStudent","averageCodingDeliverablesHoursAverageByStudent","standardDeviationCodingDeliverablesHoursAverageByStudent","averageHelpHoursTotalByStudent","standardDeviationHelpHoursTotalByStudent","averageHelpHoursAverageByStudent","standardDeviationHelpHoursAverageByStudent","commitCount","uniqueCommitMessageCount","uniqueCommitMessagePercent","commitMessageLengthTotal","commitMessageLengthAverage","commitMessageLengthStandardDeviation","averageCommitCountByWeek","standardDeviationCommitCountByWeek","averageUniqueCommitMessageCountByWeek","standardDeviationUniqueCommitMessageCountByWeek","averageUniqueCommitMessagePercentByWeek","standardDeviationUniqueCommitMessagePercentByWeek","averageCommitMessageLengthTotalByWeek","standardDeviationCommitMessageLengthTotalByWeek","averageCommitCountByStudent","standardDeviationCommitCountByStudent","averageUniqueCommitMessageCountByStudent","issueCount","onTimeIssueCount","lateIssueCount","SE Process grade"
"5","0.2","1","0","20","36.857143","1.842857","0.714143","25.857143","1.292857","0.572276","29.285715","1.464286","0.572276","19.714286","0.985714","3.269557","22.571429","1.128571","1.322876","5","0","9.214286","3.828598","1.842857","0.76572","6.464286","2.726242","1.292857","0.545248","7.321429","2.295459","1.464286","0.459092","4.928571","6.99599","0.985714","1.399198","5.642857","1.136141","1.128571","0.227228","4","0","7.371429","0.623355","1.842857","0.155839","5.171429","0.330738","1.292857","0.082685","5.857143","0.75051","1.464286","0.187628","3.942857","6.694866","0.985714","1.673716","4.514286","3.303183","1.128571","0.825796","11","9","0.8182","381","34.6364","19.00848","5.5","0.5","4.5","1.5","0.8","0.2","190.5","78.5","5.5","0.5","4.5","0","0","0","A"
"5","0.2","0","0","20","66.857143","3.342857","1.568439","62.571429","3.128571","1.640122","41","2.05","1.023474","39","1.95","2.085066","17.142857","0.857143","0.707107","5","0","16.714286","7.344997","3.342857","1.468999","15.642857","7.401393","3.128571","1.480279","10.25","4.742744","2.05","0.948549","9.75","5.483161","1.95","1.096632","4.285714","2.310137","0.857143","0.462027","4","0","13.371429","2.045603","3.342857","0.511401","12.514286","3.233246","3.128571","0.808311","8.2","1.808371","2.05","0.452093","7.8","3.083332","1.95","0.770833","3.428571","0.792825","0.857143","0.198206","135","103","0.763","5687","42.1259","51.066613","33.75","20.873129","26","14.19507","0.826725","0.102594","1421.75","897.891523","27","17.572706","21","0","0","0","A"
"5","0.4","1","0","19","61.214286","3.221805","1.768452","48.714286","2.56391","2.255188","53.5","2.815789","3.017722","82","4.315789","13.267961","27.571429","1.451128","2.844054","4.75","0.433013","15.303572","6.353405","3.157143","1.161807","12.178572","7.570334","2.532143","1.46564","13.375","6.598039","2.733929","1.244041","20.5","29.243611","4.110714","5.84155","6.892857","4.288541","1.410714","0.82656","3.8","0.4","12.242857","3.156335","3.239286","0.783406","9.742857","3.122532","2.538095","0.683396","10.7","7.049446","2.967857","2.110723","16.4","22.333904","5.1","7.548192","5.514286","6.604019","1.680952","2.236263","245","175","0.7143","8501","34.698","39.028595","61.25","32.189866","44.5","28.394542","0.710225","0.111835","2125.25","1421.804905","49","27.64055","35.4","0","0","0","A"
"5","0.4","0","0","20","43.285715","2.164286","1.336974","19.285715","0.964286","1.388344","23.142857","1.157143","2.156386","45.428572","2.271429","2.844293","12.142857","0.607143","1.19478","5","0","10.821429","3.256665","2.164286","0.651333","4.821429","3.132084","0.964286","0.626417","5.785714","3.542022","1.157143","0.708404","11.357143","10.536864","2.271429","2.107373","3.035714","0.791376","0.607143","0.158275","4","0","8.657143","3.832833","2.164286","0.958208","3.857143","2.078068","0.964286","0.519517","4.628571","4.128151","1.157143","1.032038","9.085714","3.009644","2.271429","0.752411","2.428571","2.77599","0.607143","0.693998","2","1","0.5","18","9","0","2","0","1","0","0.5","0","18","0","2","0","1","0","0","0","A"
"5","0.2","0","0","20","24.214286","1.210714","0.704894","18.071429","0.903571","0.711952","24.571429","1.228571","0.860233","8.285714","0.414286","1.024695","15.142857","0.757143","0.545436","5","0","6.053571","1.743337","1.210714","0.348667","4.517857","1.463305","0.903571","0.292661","6.142857","2.265536","1.228571","0.453107","2.071429","2.317854","0.414286","0.463571","3.785714","1.761985","0.757143","0.352397","4","0","4.842857","0.362531","1.210714","0.090633","3.614286","0.633423","0.903571","0.158356","4.914286","0.992215","1.228571","0.248054","1.657143","2.30102","0.414286","0.575255","3.028571","0.745873","0.757143","0.186468","78","65","0.8333","3818","48.9487","42.644595","19.5","19.956202","16.25","17.239127","0.796325","0.084859","954.5","1038.754422","15.6","6.829348","13.4","0","0","0","A"
"5","0","0","0","20","32.642857","1.632143","1.323112","18.107143","0.905357","0.703895","25.285714","1.264286","1.482397","67.642857","3.382143","8.744248","18.035714","0.901786","1.485082","5","0","8.160714","2.438334","1.632143","0.487667","4.526786","0.787893","0.905357","0.157579","6.321429","2.413028","1.264286","0.482606","16.910714","22.162628","3.382143","4.432526","4.508929","2.517588","0.901786","0.503518","4","0","6.528571","4.001683","1.632143","1.000421","3.621429","1.65085","0.905357","0.412713","5.057143","3.711372","1.264286","0.927843","13.528571","15.765993","3.382143","3.941498","3.607143","3.392218","0.901786","0.848054","4","4","1","76","19","6.670832","2","0","2","0","1","0","38","9","4","0","4","0","0","0","A"
"6","0.1667","0","0","24","54.714286","2.279762","1.636047","44.428572","1.85119","1.551069","43.928572","1.830357","2.202823","46.285714","1.928571","3.104656","21","0.875","1.363589","4.8","0.4","10.942857","4.783773","2.238571","0.898066","8.885714","4.06443","1.824286","0.768773","8.785714","5.613395","1.788571","1.092438","9.257143","10.233758","1.888571","2.027895","4.2","3.659597","0.857143","0.720997","4.8","0.4","10.942857","4.471543","2.234286","0.831649","8.885714","3.817414","1.818571","0.714965","8.785714","4.709955","1.782857","0.908886","9.257143","5.970266","1.887143","1.16174","4.2","3.808262","0.885714","0.771534","65","60","0.9231","6176","95.0154","146.039667","16.25","9.73075","15.75","8.982622","0.983875","0.027929","1544","1560.601967","13","6.0663","12.2","0","0","0","A"
"7","0","0","0","35","88.928572","2.540816","0.613455","74.571429","2.130612","0.689572","49.928572","1.426531","1.051335","55.071429","1.573469","2.840451","21.428572","0.612245","0.700437","7","0","17.785714","7.195804","2.540816","1.027972","14.914286","5.894722","2.130612","0.842103","9.985714","5.041744","1.426531","0.720249","11.014286","8.11177","1.573469","1.158824","4.285714","1.854394","0.612245","0.264913","5","0","12.704082","1.582719","2.540816","0.316544","10.653061","1.446534","2.130612","0.289307","7.132653","1.867486","1.426531","0.373497","7.867347","6.710206","1.573469","1.342041","3.061225","2.196747","0.612245","0.439349","139","133","0.9568","6456","46.446","36.727888","27.8","14.11949","26.8","14.496896","0.9512","0.028755","1291.2","644.782568","19.8571","12.988221","19.1429","0","0","0","A"
"5","0","0","0","23","39.571429","1.720497","1.550657","36","1.565217","2.371061","27.857143","1.21118","1.279473","40.428572","1.757764","2.749119","16.857143","0.732919","1.0826","4.6","1.019804","7.914286","4.928551","1.670476","0.791006","7.2","6.647755","1.489524","1.086443","5.571429","3.179013","1.234286","0.627318","8.085714","9.280042","1.529524","1.482397","3.371429","2.506481","0.712381","0.471304","4.6","0.8","7.914286","3.918142","1.792381","0.885938","7.2","4.277707","1.794286","1.447915","5.571429","4.015277","1.140952","0.773938","8.085714","6.074772","2.100952","2.087749","3.371429","2.201298","0.758095","0.462885","113","108","0.9558","2951","26.115","16.050668","22.6","13.169662","21.6","11.740528","0.97084","0.036314","590.2","347.010893","28.25","29.431064","27","0","0","0","A"
"6","0.1667","0","0","25","69.500001","2.78","1.366163","35.107143","1.404286","0.814616","47.357143","1.894286","2.121697","25.428572","1.017143","1.643168","20.642857","0.825714","0.982141","5","0.632456","13.9","8.013458","2.677143","1.271111","7.021429","4.413083","1.340714","0.70823","9.471429","6.199506","1.829048","0.991248","5.085714","4.67263","0.945714","0.815383","4.128571","2.715094","0.793571","0.451722","5","0","13.9","2.394552","2.78","0.47891","7.021429","1.897851","1.404286","0.37957","9.471429","4.902436","1.894286","0.980487","5.085714","4.083416","1.017143","0.816683","4.128571","2.616822","0.825714","0.523364","46","40","0.8696","1440","31.3043","13.588469","9.2","8.304216","8","6.0663","0.952","0.096","288","288.886829","9.2","9.887366","8","0","0","0","A"
"6","0.8333","1","0","27","70.5","2.611111","1.04822","34.428572","1.275132","0.720558","55.142857","2.042328","1.562375","44.428572","1.645503","2.756337","15.871429","0.587831","0.799039","5.4","0.489898","14.1","7.385258","2.54","1.217572","6.885714","3.747271","1.240476","0.61728","11.028571","6.84487","1.985714","1.168847","8.885714","6.349289","1.577143","1.030133","3.174286","1.618475","0.56619","0.239739","4.5","1.118034","11.75","3.094803","2.65","0.378302","5.738095","1.779354","1.347619","0.433124","9.190476","3.750435","2.088095","0.675339","7.404762","6.762827","1.730952","1.378933","2.645238","1.909347","0.629048","0.412328","137","120","0.8759","6283","45.8613","50.04847","34.25","11.882235","30.75","10.256096","0.907675","0.067983","1570.75","988.846645","22.8333","20.06171","20.3333","0","0","0","A"
