"teamMemberCount","femaleTeamMembersPercent","teamLeadGender","teamDistribution","teamMemberResponseCount","meetingHoursTotal","meetingHoursAverage","meetingHoursStandardDeviation","inPersonMeetingHoursTotal","inPersonMeetingHoursAverage","inPersonMeetingHoursStandardDeviation","nonCodingDeliverablesHoursTotal","nonCodingDeliverablesHoursAverage","nonCodingDeliverablesHoursStandardDeviation","codingDeliverablesHoursTotal","codingDeliverablesHoursAverage","codingDeliverablesHoursStandardDeviation","helpHoursTotal","helpHoursAverage","helpHoursStandardDeviation","averageResponsesByWeek","standardDeviationResponsesByWeek","averageMeetingHoursTotalByWeek","standardDeviationMeetingHoursTotalByWeek","averageMeetingHoursAverageByWeek","standardDeviationMeetingHoursAverageByWeek","averageInPersonMeetingHoursTotalByWeek","standardDeviationInPersonMeetingHoursTotalByWeek","averageInPersonMeetingHoursAverageByWeek","standardDeviationInPersonMeetingHoursAverageByWeek","averageNonCodingDeliverablesHoursTotalByWeek","standardDeviationNonCodingDeliverablesHoursTotalByWeek","averageNonCodingDeliverablesHoursAverageByWeek","standardDeviationNonCodingDeliverablesHoursAverageByWeek","averageCodingDeliverablesHoursTotalByWeek","standardDeviationCodingDeliverablesHoursTotalByWeek","averageCodingDeliverablesHoursAverageByWeek","standardDeviationCodingDeliverablesHoursAverageByWeek","averageHelpHoursTotalByWeek","standardDeviationHelpHoursTotalByWeek","averageHelpHoursAverageByWeek","standardDeviationHelpHoursAverageByWeek","averageResponsesByStudent","standardDeviationResponsesByStudent","averageMeetingHoursTotalByStudent","standardDeviationMeetingHoursTotalByStudent","averageMeetingHoursAverageByStudent","standardDeviationMeetingHoursAverageByStudent","averageInPersonMeetingHoursTotalByStudent","standardDeviationInPersonMeetingHoursTotalByStudent","averageInPersonMeetingHoursAverageByStudent","standardDeviationInPersonMeetingHoursAverageByStudent","averageNonCodingDeliverablesHoursTotalByStudent","standardDeviationNonCodingDeliverablesHoursTotalByStudent","averageNonCodingDeliverablesHoursAverageByStudent","standardDeviationNonCodingDeliverablesHoursAverageByStudent","averageCodingDeliverablesHoursTotalByStudent","standardDeviationCodingDeliverablesHoursTotalByStudent","averageCodingDeliverablesHoursAverageByStudent","standardDeviationCodingDeliverablesHoursAverageByStudent","averageHelpHoursTotalByStudent","standardDeviationHelpHoursTotalByStudent","averageHelpHoursAverageByStudent","standardDeviationHelpHoursAverageByStudent","commitCount","uniqueCommitMessageCount","uniqueCommitMessagePercent","commitMessageLengthTotal","commitMessageLengthAverage","commitMessageLengthStandardDeviation","averageCommitCountByWeek","standardDeviationCommitCountByWeek","averageUniqueCommitMessageCountByWeek","standardDeviationUniqueCommitMessageCountByWeek","averageUniqueCommitMessagePercentByWeek","standardDeviationUniqueCommitMessagePercentByWeek","averageCommitMessageLengthTotalByWeek","standardDeviationCommitMessageLengthTotalByWeek","averageCommitCountByStudent","standardDeviationCommitCountByStudent","averageUniqueCommitMessageCountByStudent","issueCount","onTimeIssueCount","lateIssueCount","SE Process grade"
"6","0.1667","0","0","24","120.571429","5.02381","3.988699","56.142858","2.339286","2.194928","18.142857","0.755952","0.91192","195.142858","8.130952","5.361903","42.285714","1.761905","1.748015","6","0","30.142857","9.978037","5.02381","1.663006","14.035714","3.036135","2.339286","0.506022","4.535714","3.251962","0.755952","0.541994","48.785714","20.488548","8.130952","3.414758","10.571429","5.859755","1.761905","0.976626","4","0","20.095238","8.894188","5.02381","2.223547","9.357143","4.385156","2.339286","1.096289","3.02381","2.034426","0.755952","0.508606","32.52381","14.44734","8.130952","3.611835","7.047619","4.699592","1.761905","1.174898","151","149","0.9868","15753","104.3245","70.930294","50.3333","27.535835","49.6667","26.599916","0.9925","0.010607","5251","2930.215464","25.1667","27.033416","24.8333","0","0","0","F"
"6","0.1667","0","0","21","102.714286","4.891156","4.531572","65.142858","3.102041","2.904372","28.357143","1.35034","2.011306","118.642857","5.64966","4.237828","79.714286","3.795918","4.90869","5.25","0.433013","25.678572","17.01751","4.694048","2.709658","16.285714","10.688541","3.007143","1.840073","7.089286","4.813187","1.317857","0.871919","29.660714","17.272676","5.457143","2.723275","19.928571","11.238373","3.710714","1.959862","3.5","1.118034","17.119048","11.040869","5.529762","3.313894","10.857143","6.848209","3.089286","1.470045","4.72619","4.191102","1.306548","0.971119","19.77381","10.156799","6.193452","2.855067","13.285714","13.589962","3.446429","3.294421","113","111","0.9823","7707","68.2035","62.518975","37.6667","9.877022","37","10.198039","0.97816667","0.017081","2569","1205.422194","18.8333","12.334459","18.5","0","0","0","A"
"6","0.1667","0","0","24","52","2.166667","1.433721","48","2","1.598611","51.571429","2.14881","2.254625","114.071429","4.752976","5.508162","32.357143","1.348214","1.713787","6","0","13","5.385165","2.166667","0.897527","12","5.830952","2","0.971825","12.892857","5.128576","2.14881","0.854763","28.517857","7.366737","4.752976","1.227789","8.089286","3.763877","1.348214","0.627313","4","0.57735","8.666667","3.364143","2.190873","0.833005","8","3.829708","2.026984","0.945278","8.595238","5.446347","2.042063","1.164674","19.011905","17.434836","4.76369","4.34135","5.392857","4.503164","1.328373","1.109266","146","145","0.9932","14952","102.411","66.058782","48.6667","32.427697","48.3333","32.29379","0.99463333","0.00759","4984","3138.404159","36.5","44.257768","36.25","0","0","0","A"
"6","0","0","0","25","99.785715","3.991429","3.760638","58.928572","2.357143","1.831284","55.571429","2.222857","2.133167","110.571429","4.422857","6.023421","46.285715","1.851429","2.116601","6.25","0.829156","24.946429","11.285644","3.970238","1.536718","14.732143","3.70341","2.410714","0.666959","13.892857","4.195935","2.214286","0.59333","27.642857","18.536368","4.345238","2.511284","11.571429","5.138887","1.863095","0.730835","4.1667","0.372678","16.630952","8.717643","4.047024","2.235241","9.821429","4.19948","2.375595","1.069583","9.261905","5.602123","2.228571","1.395906","18.428572","11.827559","4.502381","3.017429","7.714286","5.097018","1.875","1.293257","88","81","0.9205","8148","92.5909","94.878946","29.3333","16.858891","27","16.391054","0.90336667","0.031403","2716","2369.641886","17.6","9.89141","16.2","0","0","0","A"
"5","0","0","0","16","78.714286","4.919643","5.153503","44","2.75","2.75851","19.142857","1.196429","1.346291","121.142857","7.571429","5.775758","28.857143","1.803571","1.57619","4","1.224745","19.678571","26.817291","3.690476","4.262437","11","15.116216","2.020833","2.434114","4.785714","4.18269","1.050595","0.57368","30.285714","29.08415","6.508929","4.290683","7.214286","6.891654","1.553571","1.013147","4","0","19.678571","8.935355","4.919643","2.233839","11","1.876275","2.75","0.469069","4.785714","1.342021","1.196429","0.335505","30.285714","13.895382","7.571429","3.473845","7.214286","3.00085","1.803571","0.750213","85","80","0.9412","2946","34.6588","23.834011","28.3333","20.757863","26.6667","18.553227","0.97023333","0.042096","982","670.33872","17","6.723095","16","0","0","0","A"
"6","0.3333","1","0","27","57.5","2.12963","1.278985","40.285714","1.492063","1.401303","75.357143","2.791005","5.242344","244.857144","9.068783","6.698893","40.785714","1.510582","2.889008","6.75","0.433013","14.375","4.519057","2.119048","0.60539","10.071429","2.576879","1.495323","0.368615","18.839286","8.606828","2.852041","1.401428","61.214286","14.577204","9.048469","1.930587","10.196429","5.471488","1.501276","0.763249","4.5","0.763763","9.583333","2.076929","2.166071","0.525432","6.714286","3.139609","1.535714","0.825301","12.559524","16.949124","3.056746","4.260844","40.809524","19.385398","9.525794","5.24732","6.797619","8.215467","1.658532","2.073869","151","146","0.9669","8092","53.5894","29.035094","50.3333","16.819301","49.3333","16.679995","0.97756667","0.016097","2697.3333","869.231206","25.1667","7.536946","24.3333","0","0","0","A"
"6","0.1667","0","0","23","77.464286","3.368012","3.040021","51.285714","2.229814","3.198978","35.571429","1.546584","1.276515","159.428572","6.931677","8.784546","49.428572","2.149068","2.823912","5.75","0.829156","19.366071","11.721861","3.3125","1.882616","12.821429","11.350234","2.147619","1.856749","8.892857","4.96043","1.488095","0.74716","39.857143","36.50622","6.884524","5.982048","12.357143","12.019648","2.082143","1.977511","3.8333","0.372678","12.910714","2.733465","3.352679","0.548357","8.547619","4.131072","2.261905","1.083055","5.928571","3.202624","1.607143","0.954536","26.571429","16.152336","6.767857","3.909736","8.238095","3.82052","2.184524","1.018831","126","124","0.9841","8190","65","45.857959","42","27.288581","41.6667","26.948511","0.99523333","0.006741","2730","1900.879796","25.2","22.955609","24.8","0","0","0","A"
"6","0.8333","1","0","24","51.142857","2.130952","1.118034","28.071429","1.169643","1.050587","27.785714","1.157738","1.143938","91.285715","3.803571","5.21","18.357143","0.764881","1.02888","6","0.707107","12.785714","4.461571","2.130952","0.724285","7.017857","2.872448","1.16369","0.464467","6.946429","3.989903","1.122024","0.632656","22.821429","13.530625","3.857143","2.252943","4.589286","3.006954","0.782738","0.496614","4","0","8.52381","2.472869","2.130952","0.618217","4.678571","3.014068","1.169643","0.753517","4.630952","3.056836","1.157738","0.764209","15.214286","12.68583","3.803571","3.171457","3.059524","2.236987","0.764881","0.559247","73","73","1","7126","97.6164","93.467836","24.3333","15.542058","24.3333","15.542058","1","0","2375.3333","1463.972981","12.1667","11.305112","12.1667","0","0","0","A"
"6","0","0","0","24","41.571429","1.732143","1.195151","23.214286","0.967262","1.048105","23.5","0.979167","0.783677","51.107143","2.129464","2.918582","19.028571","0.792857","0.728964","6","0","10.392857","3.95325","1.732143","0.658875","5.803571","2.60916","0.967262","0.43486","5.875","2.678036","0.979167","0.446339","12.776786","5.131086","2.129464","0.855181","4.757143","2.407238","0.792857","0.401206","4","0","6.928571","3.332483","1.732143","0.833121","3.869048","3.148916","0.967262","0.787229","3.916667","2.007815","0.979167","0.501954","8.517857","9.725085","2.129464","2.431271","3.171429","1.753422","0.792857","0.438356","41","39","0.9512","1657","40.4146","26.648549","13.6667","6.236096","13","5.354126","0.9697","0.042851","552.3333","269.332921","8.2","8.975522","7.8","0","0","0","F"
"3","0.3333","0","1","9","45","5","3.741657","21","2.333333","0.666667","35","3.888889","2.424158","39","4.333333","2.357023","19","2.111111","1.196703","3","0","15","4.966555","5","1.655518","7","0","2.333333","0","11.666667","1.247219","3.888889","0.41574","13","6.377042","4.333333","2.125681","6.333333","2.054805","2.111111","0.684935","3","0.816497","15","5.09902","5.638889","3.150789","7","2.160247","2.333333","0.235702","11.666667","3.299832","4.277778","1.982952","13","5.887841","4.138889","0.788615","6.333333","1.699673","2.277778","0.906084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","F"
