"teamMemberCount","femaleTeamMembersPercent","teamLeadGender","teamDistribution","teamMemberResponseCount","meetingHoursTotal","meetingHoursAverage","meetingHoursStandardDeviation","inPersonMeetingHoursTotal","inPersonMeetingHoursAverage","inPersonMeetingHoursStandardDeviation","nonCodingDeliverablesHoursTotal","nonCodingDeliverablesHoursAverage","nonCodingDeliverablesHoursStandardDeviation","codingDeliverablesHoursTotal","codingDeliverablesHoursAverage","codingDeliverablesHoursStandardDeviation","helpHoursTotal","helpHoursAverage","helpHoursStandardDeviation","averageResponsesByWeek","standardDeviationResponsesByWeek","averageMeetingHoursTotalByWeek","standardDeviationMeetingHoursTotalByWeek","averageMeetingHoursAverageByWeek","standardDeviationMeetingHoursAverageByWeek","averageInPersonMeetingHoursTotalByWeek","standardDeviationInPersonMeetingHoursTotalByWeek","averageInPersonMeetingHoursAverageByWeek","standardDeviationInPersonMeetingHoursAverageByWeek","averageNonCodingDeliverablesHoursTotalByWeek","standardDeviationNonCodingDeliverablesHoursTotalByWeek","averageNonCodingDeliverablesHoursAverageByWeek","standardDeviationNonCodingDeliverablesHoursAverageByWeek","averageCodingDeliverablesHoursTotalByWeek","standardDeviationCodingDeliverablesHoursTotalByWeek","averageCodingDeliverablesHoursAverageByWeek","standardDeviationCodingDeliverablesHoursAverageByWeek","averageHelpHoursTotalByWeek","standardDeviationHelpHoursTotalByWeek","averageHelpHoursAverageByWeek","standardDeviationHelpHoursAverageByWeek","averageResponsesByStudent","standardDeviationResponsesByStudent","averageMeetingHoursTotalByStudent","standardDeviationMeetingHoursTotalByStudent","averageMeetingHoursAverageByStudent","standardDeviationMeetingHoursAverageByStudent","averageInPersonMeetingHoursTotalByStudent","standardDeviationInPersonMeetingHoursTotalByStudent","averageInPersonMeetingHoursAverageByStudent","standardDeviationInPersonMeetingHoursAverageByStudent","averageNonCodingDeliverablesHoursTotalByStudent","standardDeviationNonCodingDeliverablesHoursTotalByStudent","averageNonCodingDeliverablesHoursAverageByStudent","standardDeviationNonCodingDeliverablesHoursAverageByStudent","averageCodingDeliverablesHoursTotalByStudent","standardDeviationCodingDeliverablesHoursTotalByStudent","averageCodingDeliverablesHoursAverageByStudent","standardDeviationCodingDeliverablesHoursAverageByStudent","averageHelpHoursTotalByStudent","standardDeviationHelpHoursTotalByStudent","averageHelpHoursAverageByStudent","standardDeviationHelpHoursAverageByStudent","commitCount","uniqueCommitMessageCount","uniqueCommitMessagePercent","commitMessageLengthTotal","commitMessageLengthAverage","commitMessageLengthStandardDeviation","averageCommitCountByWeek","standardDeviationCommitCountByWeek","averageUniqueCommitMessageCountByWeek","standardDeviationUniqueCommitMessageCountByWeek","averageUniqueCommitMessagePercentByWeek","standardDeviationUniqueCommitMessagePercentByWeek","averageCommitMessageLengthTotalByWeek","standardDeviationCommitMessageLengthTotalByWeek","averageCommitCountByStudent","standardDeviationCommitCountByStudent","averageUniqueCommitMessageCountByStudent","issueCount","onTimeIssueCount","lateIssueCount","SE Process grade "
"6","0.8333","1","0","21","55.285715","2.632653","1.259432","29.857143","1.421769","0.933139","16.5","0.785714","0.815107","82.857144","3.945578","3.316283","20.785714","0.989796","1.07539","5.25","0.433013","13.821429","6.750756","2.593452","1.205857","7.464286","3.953008","1.40119","0.721538","4.125","2.239701","0.766667","0.379177","20.714286","10.151405","3.901191","1.869839","5.196429","2.821824","0.989286","0.556719","3.5","1.118034","9.214286","3.424104","2.803571","0.824141","4.976191","1.868858","1.619048","0.742212","2.75","1.58208","0.9375","0.612524","13.809524","7.904905","4.202381","1.946638","3.464286","2.845139","0.991071","0.655769","90","83","0.9222","5706","63.4","75.876332","22.5","18.034689","21","16.628289","0.960175","0.04163","1426.5","981.81401","15","6.480741","13.8333","1","0","1","A"
"3","0.3333","0","1","10","41.714286","4.171429","2.04939","36.428572","3.642857","2.002498","19.428572","1.942857","2.374868","27","2.7","4.592385","20.428572","2.042857","2.497999","2.5","0.866025","10.428571","6.25561","4.151786","2.487517","9.107143","5.675201","3.741071","2.620973","4.857143","3.677011","1.866071","1.413847","6.75","2.548259","3.0625","1.569474","5.107143","4.655888","2.303571","2.425615","3.3333","0.471405","13.904762","2.862693","4.194444","0.851632","12.142857","4.142036","3.626984","1.191164","6.476191","5.09279","2.142857","1.716048","9","5.661663","2.630952","1.667205","6.809524","2.274775","2.115079","0.866371","164","123","0.75","5107","31.1402","37.87059","41","15.049917","31.75","14.872374","0.7411","0.105481","1276.75","453.2369","27.3333","23.399905","20.8333","1","1","0","A"
"5","0.2","0","0","20","61.857144","3.092857","0.99373","57.428572","2.871429","0.973396","17","0.85","0.678233","69.285715","3.464286","2.426417","16.428572","0.821429","0.6245","5","0","15.464286","6.763026","3.092857","1.352605","14.357143","6.267425","2.871429","1.253485","4.25","1.709443","0.85","0.341889","17.321429","8.696337","3.464286","1.739267","4.107143","2.418835","0.821429","0.483767","4","0","12.371429","1.686925","3.092857","0.421731","11.485714","1.964169","2.871429","0.491042","3.4","1.161983","0.85","0.290496","13.857143","4.198153","3.464286","1.049538","3.285714","1.490103","0.821429","0.372526","197","169","0.8579","18776","95.3096","107.244067","49.25","15.022899","42.5","9.861541","0.89075","0.103998","4694","1213.017106","39.4","26.310454","34","0","0","0","A"
"5","0","0","0","20","31.357143","1.567857","1.344201","26.714286","1.335714","0.653835","40.142858","2.007143","2.650943","69.571429","3.478571","5.311309","12.142857","0.607143","0.443706","5","0","7.839286","2.858203","1.567857","0.571641","6.678572","2.985296","1.335714","0.597059","10.035714","4.12357","2.007143","0.824714","17.392857","13.709216","3.478571","2.741843","3.035714","1.509747","0.607143","0.301949","4","0","6.271429","1.441654","1.567857","0.360414","5.342857","0.988092","1.335714","0.247023","8.028572","4.306047","2.007143","1.076512","13.914286","12.312794","3.478571","3.078199","2.428571","0.478091","0.607143","0.119523","93","93","1","4525","48.6559","28.575685","23.25","12.152675","23.25","12.152675","1","0","1131.25","317.029474","23.25","28.26106","23.25","0","0","0","A"
"5","0.4","1","0","18","60.642858","3.369048","1.859452","58.214286","3.234127","1.916667","13.714286","0.761905","1.901916","70.857143","3.936508","4.170739","11.285714","0.626984","1.24226","4.5","0.5","15.160714","7.846157","3.221429","1.416539","14.553572","7.093827","3.107143","1.261619","3.428572","1.905952","0.782143","0.487327","17.714286","16.021669","3.628571","3.137528","2.821429","1.188272","0.617857","0.251805","3.6","0.489898","12.128572","5.142143","3.377381","1.23712","11.642857","5.123376","3.265476","1.285635","2.742857","2.348078","0.75","0.630031","14.171429","6.28922","4.116667","1.961396","2.257143","1.900376","0.657143","0.524588","304","273","0.898","13018","42.8224","36.023951","76","19.013153","69.75","14.889174","0.925525","0.042128","3254.5","774.233008","60.8","37.042678","55.2","0","0","0","A"
"5","0","0","0","20","36.428572","1.821429","1.013271","31.428572","1.571429","0.861956","22.357143","1.117857","1.355314","84.535715","4.226786","4.522513","13.571429","0.678571","1.386542","5","0","9.107143","4.820304","1.821429","0.964061","7.857143","4.445173","1.571429","0.889035","5.589286","3.633874","1.117857","0.726775","21.133929","18.025817","4.226786","3.605163","3.392857","1.313684","0.678571","0.262737","4","0","7.285714","2.081993","1.821429","0.520498","6.285714","1.053662","1.571429","0.263416","4.471429","1.714048","1.117857","0.428512","16.907143","9.24661","4.226786","2.311653","2.714286","2.16889","0.678571","0.542222","118","112","0.9492","6412","54.339","70.13428","29.5","11.757976","28.5","12.298374","0.954375","0.047735","1603","750.144319","23.6","16.811901","22.4","0","0","0","A"
"6","0.1667","0","0","24","105.357144","4.389881","2.344375","77.500001","3.229167","2.075715","20.428572","0.85119","1.255543","104.357144","4.348214","3.946199","21.714286","0.904762","0.897527","6","0","26.339286","13.201864","4.389881","2.200311","19.375","9.998389","3.229167","1.666398","5.107143","3.273853","0.85119","0.545642","26.089286","15.565151","4.348214","2.594192","5.428571","2.401105","0.904762","0.400184","4","0","17.559524","4.85126","4.389881","1.212815","12.916667","4.379221","3.229167","1.094805","3.404762","2.533338","0.85119","0.633334","17.392857","9.768907","4.348214","2.442227","3.619048","2.229467","0.904762","0.557367","111","91","0.8198","10188","91.7838","93.278852","27.75","15.122417","23.25","12.33643","0.877775","0.123233","2547","1844.948238","18.5","21.76197","15.1667","0","0","0","F"
"5","0","0","0","16","30.142857","1.883929","1.223149","20.285714","1.267857","0.845484","8","0.5","0.463512","44","2.75","3.096747","11.428572","0.714286","0.935414","4","0.707107","7.535714","3.23308","1.973214","0.972641","5.071429","2.09104","1.360119","0.723178","2","0.762648","0.514881","0.209837","11","8.133453","3.181548","2.980489","2.857143","1.120313","0.723214","0.267708","3.2","1.16619","6.028571","2.33063","1.961905","0.495066","4.057143","1.774191","1.2","0.311841","1.6","1.089467","0.433333","0.292053","8.8","3.497638","2.757143","0.334573","2.285714","0.837879","1.02619","0.933789","53","52","0.9811","2148","40.5283","22.360345","13.25","10.133484","13","9.823441","0.990375","0.016671","537","400.133103","10.6","7.838367","10.4","0","0","0","A"
"6","0.3333","1","0","23","47.642858","2.071429","0.930983","44.357143","1.928571","1.30471","22.214286","0.965839","1.508326","129.57143","5.63354","3.770345","16.785714","0.729814","1.146623","5.75","1.089725","11.910714","4.689158","2.232143","1.003272","11.089286","5.029346","2.113308","1.104945","5.553571","1.446649","1.031888","0.379959","32.392858","10.067818","6.046769","2.471411","4.196429","1.904194","0.782951","0.383723","3.8333","0.372678","7.940476","2.39629","2.050595","0.524122","7.392857","2.887267","1.90377","0.664985","3.702381","4.11204","0.935516","1.021017","21.595238","9.147103","5.553571","2.130794","2.797619","3.32646","0.703373","0.82866","164","155","0.9451","9240","56.3415","31.476751","41","20.273135","39","20.273135","0.930775","0.044688","2310","1012.77811","27.3333","7.086764","25.8333","0","0","0","A"
"6","0","0","0","24","32.035715","1.334821","1.276626","22.107143","0.921131","0.877415","21.607143","0.900298","0.897951","54.535715","2.272321","4.084064","11.457143","0.477381","0.607291","6","0","8.008929","4.184853","1.334821","0.697475","5.526786","2.581006","0.921131","0.430168","5.401786","3.183721","0.900298","0.53062","13.633929","6.931994","2.272321","1.155332","2.864286","1.391767","0.477381","0.231961","4","0","5.339286","3.56796","1.334821","0.89199","3.684524","2.498675","0.921131","0.624669","3.601191","1.93478","0.900298","0.483695","9.089286","12.364775","2.272321","3.091194","1.909524","1.245855","0.477381","0.311464","31","31","1","1690","54.5161","29.798107","10.3333","2.357023","10.3333","2.357023","1","0","563.3333","214.40823","7.75","8.257572","7.75","0","0","0","F"
